Cell,Drug,CV
0.1177941689737656,0.0420376220331502,0.04396626645619911
0.125314293658977,0.06533492363076648,0.04553033292172748
0.1580951117725741,0.0822235079132278,0.0681776632979263
0.07268370633495319,0.06461725448986455,0.05570741299368415
0.1452236474405177,0.08675854916440529,0.031120250776353164
