Cell,Drug,CV
0.08563794487298904,0.030819249115087266,0.029775975456669546
0.11123281168095428,0.050465730815689835,0.033279148146431625
0.14431870877135766,0.06149019175204984,0.0444448167391891
0.07183193874954896,0.062017327107886655,0.03872464436201439
0.1325684986094089,0.06771164110327899,0.02191382284031218
